PERID,PNUM,age,household_id,pemploy,pstudent,ptype,sex,RELATE,ESR,GRADE,PAUG,DDP,WEEKS,HOURS,MSP,POVERTY,EARNS,pagecat,padkid
638255,3,14,290695,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638256,1,45,290696,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638257,2,49,290696,3,2,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638258,3,19,290696,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638259,1,44,290697,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638260,2,42,290697,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638261,3,4,290697,4,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638262,1,44,290698,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638263,2,42,290698,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638264,3,4,290698,4,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638265,1,44,290699,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638266,2,42,290699,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638267,3,4,290699,4,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638268,1,41,290700,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638269,2,42,290700,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638270,3,7,290700,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638271,4,4,290700,4,3,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638272,1,45,290701,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638273,2,57,290701,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638274,3,12,290701,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638275,4,9,290701,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638276,1,49,290702,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638277,2,41,290702,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638278,3,8,290702,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638279,4,7,290702,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638280,1,56,290703,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638281,2,53,290703,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638282,3,20,290703,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638283,4,17,290703,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638284,1,56,290704,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638285,2,53,290704,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638286,3,20,290704,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638287,4,17,290704,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638288,1,56,290705,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638289,2,53,290705,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638290,3,20,290705,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638291,4,17,290705,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638292,1,56,290706,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638293,2,53,290706,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638294,3,20,290706,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638295,4,17,290706,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638296,1,56,290707,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638297,2,53,290707,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638298,3,20,290707,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638299,4,17,290707,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638300,1,56,290708,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638301,2,53,290708,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638302,3,20,290708,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638303,4,17,290708,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638304,1,56,290709,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638305,2,53,290709,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638306,3,20,290709,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638307,4,17,290709,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638308,1,56,290710,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638309,2,53,290710,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638310,3,20,290710,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638311,4,17,290710,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638312,1,56,290711,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638313,2,53,290711,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638314,3,20,290711,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638315,4,17,290711,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638316,1,56,290712,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638317,2,53,290712,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638318,3,20,290712,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638319,4,17,290712,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638320,1,56,290713,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638321,2,53,290713,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638322,3,20,290713,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638323,4,17,290713,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638324,1,56,290714,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638325,2,53,290714,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638326,3,20,290714,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638327,4,17,290714,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638328,1,56,290715,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638329,2,53,290715,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638330,3,20,290715,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638331,4,17,290715,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638332,1,56,290716,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638333,2,53,290716,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638334,3,20,290716,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638335,4,17,290716,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638336,1,56,290717,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638337,2,53,290717,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638338,3,20,290717,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638339,4,17,290717,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638340,1,56,290718,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638341,2,53,290718,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638342,3,20,290718,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638343,4,17,290718,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638344,1,56,290719,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638345,2,53,290719,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638346,3,20,290719,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638347,4,17,290719,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638348,1,56,290720,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638349,2,53,290720,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638350,3,20,290720,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638351,4,17,290720,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638352,1,56,290721,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638353,2,53,290721,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638354,3,20,290721,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638355,4,17,290721,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638356,1,56,290722,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638357,2,53,290722,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638358,3,20,290722,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638359,4,17,290722,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638360,1,44,290723,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638361,2,43,290723,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638362,3,11,290723,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638363,4,6,290723,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638364,1,44,290724,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638365,2,43,290724,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638366,3,11,290724,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638367,4,6,290724,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638368,1,44,290725,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638369,2,43,290725,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638370,3,11,290725,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638371,4,6,290725,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638372,1,44,290726,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638373,2,43,290726,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638374,3,11,290726,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638375,4,6,290726,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638376,1,51,290727,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638377,2,50,290727,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638378,3,17,290727,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638379,4,11,290727,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638380,1,51,290728,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638381,2,50,290728,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638382,3,17,290728,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638383,4,11,290728,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638384,1,51,290729,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638385,2,50,290729,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638386,3,17,290729,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638387,4,11,290729,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638388,1,51,290730,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638389,2,50,290730,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638390,3,17,290730,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638391,4,11,290730,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638392,1,51,290731,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638393,2,50,290731,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638394,3,17,290731,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638395,4,11,290731,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638396,1,51,290732,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638397,2,50,290732,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638398,3,17,290732,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638399,4,11,290732,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638400,1,51,290733,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638401,2,50,290733,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638402,3,17,290733,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638403,4,11,290733,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638404,1,51,290734,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638405,2,50,290734,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638406,3,17,290734,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638407,4,11,290734,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638408,1,51,290735,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638409,2,50,290735,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638410,3,17,290735,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638411,4,11,290735,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638412,1,51,290736,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638413,2,50,290736,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638414,3,17,290736,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638415,4,11,290736,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638416,1,51,290737,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638417,2,50,290737,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638418,3,17,290737,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638419,4,11,290737,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638420,1,51,290738,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638421,2,50,290738,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638422,3,17,290738,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638423,4,11,290738,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638424,1,51,290739,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638425,2,50,290739,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638426,3,17,290739,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638427,4,11,290739,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638428,1,51,290740,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638429,2,50,290740,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638430,3,17,290740,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638431,4,11,290740,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638432,1,51,290741,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638433,2,50,290741,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638434,3,17,290741,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638435,4,11,290741,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638436,1,51,290742,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638437,2,50,290742,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638438,3,17,290742,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638439,4,11,290742,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638440,1,51,290743,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638441,2,50,290743,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638442,3,17,290743,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638443,4,11,290743,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638444,1,51,290744,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638445,2,50,290744,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638446,3,17,290744,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638447,4,11,290744,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638448,1,51,290745,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638449,2,50,290745,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638450,3,17,290745,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638451,4,11,290745,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638452,1,51,290746,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638453,2,50,290746,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638454,3,17,290746,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638455,4,11,290746,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638456,1,51,290747,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638457,2,50,290747,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638458,3,17,290747,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638459,4,11,290747,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638460,1,51,290748,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638461,2,50,290748,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638462,3,17,290748,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638463,4,11,290748,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638464,1,53,290749,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638465,2,53,290749,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638466,3,17,290749,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638467,4,80,290749,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638468,1,53,290750,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638469,2,53,290750,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638470,3,17,290750,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638471,4,80,290750,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638472,1,53,290751,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638473,2,53,290751,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638474,3,17,290751,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638475,4,80,290751,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638476,1,53,290752,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638477,2,53,290752,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638478,3,17,290752,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638479,4,80,290752,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638480,1,53,290753,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638481,2,53,290753,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638482,3,17,290753,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638483,4,80,290753,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638484,1,53,290754,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638485,2,53,290754,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638486,3,17,290754,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638487,4,80,290754,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638488,1,56,290755,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638489,2,52,290755,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638490,3,15,290755,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638491,4,12,290755,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638492,1,40,290756,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638493,2,43,290756,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638494,3,9,290756,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638495,4,7,290756,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638496,1,55,290757,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638497,2,48,290757,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638498,3,17,290757,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638499,4,14,290757,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638500,1,40,290758,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638501,2,43,290758,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638502,3,9,290758,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638503,4,7,290758,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638504,1,40,290759,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638505,2,43,290759,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638506,3,9,290759,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638507,4,7,290759,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638508,1,45,290760,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638509,2,45,290760,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638510,3,11,290760,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638511,4,8,290760,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
